@relation traind

@attribute MEAN numeric
@attribute MAXF numeric
@attribute MINF numeric
@attribute RANGEF numeric
@attribute KURT numeric
@attribute SKEW numeric
@attribute F_Label {0,1,2,3,4,5,6,7,8}

@data
2.08797,2.314758,1.620483,0.694275,-1.105423,-0.262869,4
7.883385,8.398819,7.518387,0.880432,-0.644343,0.890071,4
1.377365,1.577377,1.127625,0.449753,3.988694,1.403252,4
6.12444,6.377029,5.812454,0.564575,-1.241712,-0.242458,4
6.179626,6.377029,5.910873,0.466156,-0.914863,0.414334,4
2.705662,2.968216,2.410507,0.557709,1.414495,1.360607,4
6.081167,6.377029,5.812454,0.564575,-1.41182,0.331178,4
7.860636,8.398819,7.518387,0.880432,0.129358,1.284773,4
1.381575,1.577377,1.066208,0.511169,4.759958,1.376143,4
0.652932,0.963974,0.445175,0.518799,-0.491399,0.79738,4
2.175372,2.323914,1.947403,0.376511,2.153028,0.337846,4
11.734998,12.067032,11.435318,0.631714,-1.53673,-0.096907,4
7.874605,8.398819,7.518387,0.880432,-0.514741,0.997102,4
7.883415,8.398819,7.518387,0.880432,-0.644005,0.890501,4
2.176626,2.323914,1.947403,0.376511,1.791065,0.431006,4
1.38263,1.51825,1.066208,0.452042,4.542024,1.336688,4
1.381785,1.577377,1.066208,0.511169,4.813805,1.38484,4
2.811948,3.018188,2.410507,0.607681,-1.767842,-0.171029,4
11.679457,12.047195,11.392212,0.654984,-0.942011,0.557511,4
7.880125,8.398819,7.565689,0.83313,-0.676634,0.841707,4
6.088179,6.377029,5.812454,0.564575,-1.470599,0.24058,4
11.778459,12.067032,11.447906,0.619125,-0.86003,-0.680389,4
1.374668,1.577377,1.127625,0.449753,3.896381,1.412008,4
0.667517,0.963974,0.445175,0.518799,-1.277105,0.416146,4
2.79442,3.003693,2.410507,0.593185,-1.757365,0.056782,4
7.881688,8.398819,7.518387,0.880432,-0.659665,0.884965,4
2.700936,2.967834,2.410507,0.557327,1.944586,1.415059,4
0.676938,0.963974,0.445175,0.518799,-1.296821,0.254048,4
6.04012,6.349182,5.670929,0.678253,-0.990855,0.662195,4
2.826627,3.019333,2.410507,0.608826,-1.618414,-0.38709,4
6.001259,6.292343,5.670929,0.621414,-0.508977,0.925596,4
11.683638,12.065506,11.392212,0.673294,-0.958483,0.553699,4
7.875378,8.398819,7.518387,0.880432,-0.543601,0.981422,4
2.766326,3.000259,2.410507,0.589752,-1.47903,0.404227,4
7.816594,8.115768,7.518387,0.597382,-0.355407,0.811424,4
11.661217,11.967468,11.392212,0.575256,-0.955804,0.42653,4
11.735729,12.067032,11.435318,0.631714,-1.531264,-0.108284,4
2.597657,2.785873,2.381516,0.404358,-1.223448,-0.25077,4
2.640992,2.81601,2.381516,0.434494,-0.951553,-0.322672,4
2.784398,3.003693,2.410507,0.593185,-1.685435,0.170198,4
1.378156,1.577377,1.127625,0.449753,4.094569,1.418805,4
6.069357,6.377029,5.670929,0.7061,-1.280452,0.447793,4
11.656952,11.952591,11.392212,0.560379,-1.148341,0.286289,4
2.176682,2.314758,1.947403,0.367355,1.241456,0.115462,4
5.978651,6.292343,5.670929,0.621414,1.804456,1.175207,4
2.143754,2.314758,1.871109,0.443649,0.300485,-1.147449,4
2.099123,2.314758,1.620483,0.694275,-1.080582,-0.327486,4
7.864672,8.247375,7.518387,0.728989,-0.189909,0.884259,4
7.912179,8.278275,7.518387,0.759888,-1.050022,0.502454,4
2.581956,2.770996,2.381516,0.389481,-1.249954,-0.117623,4
0.668965,0.963974,0.445175,0.518799,-1.29909,0.380414,4
5.986211,6.292343,5.670929,0.621414,0.480387,1.150193,4
2.177123,2.323914,1.947403,0.376511,1.351645,0.315582,4
6.160432,6.377029,5.910873,0.466156,0.070153,-0.390812,4
2.628944,2.80838,2.381516,0.426865,-0.995394,-0.332648,4
0.671981,0.963974,0.445175,0.518799,-1.309213,0.327209,4
1.382863,1.528168,1.066208,0.46196,4.561449,1.337103,4
11.74411,12.117386,11.392212,0.725174,-1.346798,0.209601,4
7.951551,8.392715,7.518387,0.874329,-1.179214,0.3665,4
7.837388,8.398819,7.518387,0.880432,2.543795,1.9052,4
7.829794,8.398819,7.518387,0.880432,3.810818,2.10008,4
7.882812,8.398819,7.518387,0.880432,-0.650952,0.885057,4
6.052853,6.366348,5.670929,0.695419,-1.108658,0.578252,4
2.689031,2.96402,2.410507,0.553513,2.947872,1.259967,4
7.80479,8.098221,7.518387,0.579834,-0.315732,0.79689,4
7.868519,8.398819,7.406998,0.991821,-0.777208,0.708223,4
1.389767,1.555252,1.066208,0.489044,2.728269,1.085531,4
11.81306,12.067032,11.460114,0.606918,0.53228,-0.930862,4
1.381554,1.577377,1.066208,0.511169,4.761848,1.37614,4
1.381563,1.577377,1.066208,0.511169,4.766709,1.37712,4
7.997097,8.394241,7.531738,0.862503,-1.430758,0.179668,4
1.383217,1.528168,1.066208,0.46196,4.608895,1.341921,4
6.090954,6.377029,5.812454,0.564575,-1.485672,0.202338,4
11.739732,12.067032,11.435318,0.631714,-1.499944,-0.168852,4
0.636084,0.837326,0.445175,0.392151,-1.091786,0.248009,4
11.718348,12.067032,11.435318,0.631714,-1.563516,0.168226,4
11.752305,12.117386,11.392212,0.725174,-1.383605,0.14756,4
0.719439,0.963974,0.520325,0.443649,-0.302904,0.300598,4
0.693352,0.963974,0.452805,0.511169,-1.050816,0.068096,4
0.673464,0.963974,0.445175,0.518799,-1.308784,0.30318,4
0.641123,0.891495,0.445175,0.44632,-1.120225,0.209194,4
7.881554,8.398819,7.518387,0.880432,-0.660286,0.885546,4
1.381345,1.577377,1.066208,0.511169,4.741004,1.37538,4
7.811581,8.084488,7.518387,0.566101,-0.43512,0.789768,4
11.657411,11.952591,11.392212,0.560379,-1.096892,0.312821,4
1.380692,1.577377,1.066208,0.511169,4.782659,1.328118,4
0.659828,0.963974,0.445175,0.518799,-0.971753,0.630766,4
7.875993,8.398819,7.518387,0.880432,-0.565734,0.968971,4
11.663892,11.977768,11.392212,0.585556,-0.901028,0.48244,4
11.787975,12.067032,11.447906,0.619125,-0.487061,-0.811191,4
1.378093,1.577377,1.127625,0.449753,4.081753,1.415102,4
5.978694,6.292343,5.670929,0.621414,1.795236,1.16559,4
7.859187,8.247375,7.518387,0.728989,-0.186889,0.883586,4
5.974182,6.116104,5.670929,0.445175,-1.003402,0.503141,4
11.729612,12.067032,11.435318,0.631714,-1.57115,-0.011627,4
7.872659,8.398819,7.518387,0.880432,-0.447746,1.03475,4
0.723409,0.963974,0.520325,0.443649,-0.411078,0.65322,4
7.869272,8.398819,7.518387,0.880432,-0.324527,1.098334,4
1.380273,1.577377,1.066208,0.511169,4.766766,1.325755,4
1.383707,1.535416,1.066208,0.469208,4.415565,1.354744,4
6.173107,6.377029,5.910873,0.466156,-0.785872,0.340068,4
5.973764,6.116104,5.670929,0.445175,-1.019793,0.503286,4
6.127415,6.377029,5.812454,0.564575,-1.182169,-0.28034,4
2.667463,2.841568,2.410507,0.431061,-0.746735,-0.189462,4
7.866668,8.398819,7.406998,0.991821,-0.794332,0.692531,4
5.989085,6.292343,5.670929,0.621414,0.088725,1.097073,4
2.724924,2.979279,2.410507,0.568771,-0.084565,1.069184,4
1.381598,1.577377,1.066208,0.511169,4.745429,1.376696,4
0.638926,0.891495,0.445175,0.44632,-1.107538,0.231401,4
1.383184,1.528168,1.066208,0.46196,4.602238,1.341112,4
11.748044,12.067032,11.435318,0.631714,-1.454487,-0.270021,4
7.85513,8.247375,7.518387,0.728989,-0.175943,0.88511,4
2.103094,2.314758,1.620483,0.694275,-1.047612,-0.363514,4
2.175165,2.323914,1.947403,0.376511,2.289105,0.343395,4
1.380379,1.577377,1.066208,0.511169,4.760535,1.325639,4
1.384833,1.555252,1.066208,0.489044,4.793843,1.309722,4
11.792595,12.067032,11.447906,0.619125,-0.287219,-0.8686,4
0.655284,0.963974,0.445175,0.518799,-0.667135,0.744093,4
11.730295,12.067032,11.435318,0.631714,-1.567475,-0.022257,4
7.867145,8.398819,7.406998,0.991821,-0.790022,0.696587,4
2.16495,2.314758,1.871109,0.443649,1.454295,-1.302411,4
0.64818,0.963974,0.445175,0.518799,-0.110945,0.87901,4
0.641687,0.891495,0.445175,0.44632,-1.121461,0.204423,4
1.384698,1.535416,1.066208,0.469208,4.746113,1.306797,4
0.647815,0.963974,0.445175,0.518799,-0.078457,0.884439,4
2.175874,2.323914,1.947403,0.376511,2.057695,0.298505,4
1.385176,1.555252,1.066208,0.489044,4.845672,1.333525,4
11.659511,11.967468,11.392212,0.575256,-1.003214,0.381771,4
7.81241,8.226013,7.518387,0.707626,3.70222,1.814686,4
0.67874,0.946808,0.445175,0.501633,-0.910698,0.079739,4
2.651471,2.835464,2.381516,0.453949,-0.839277,-0.290948,4
2.089744,2.314758,1.620483,0.694275,-1.101673,-0.273805,4
2.17537,2.323914,1.947403,0.376511,2.3161,0.324907,4
7.853881,8.398819,7.518387,0.880432,0.617659,1.446252,4
0.657426,0.963974,0.445175,0.518799,-0.81532,0.690789,4
7.881597,8.398819,7.565689,0.83313,-0.662978,0.864331,4
1.381172,1.577377,1.066208,0.511169,4.9158,1.349844,4
2.159108,2.314758,1.871109,0.443649,0.731065,-1.176071,4
2.601482,2.785873,2.381516,0.404358,-1.20089,-0.261047,4
5.974029,6.116104,5.670929,0.445175,-1.008886,0.506129,4
5.980556,6.292343,5.670929,0.621414,1.470914,1.205856,4
1.374772,1.577377,1.127625,0.449753,3.954625,1.42454,4
1.375896,1.577377,1.127625,0.449753,4.019216,1.458968,4
2.575604,2.767944,2.380371,0.387573,-1.222694,-0.069187,4
6.118176,6.377029,5.812454,0.564575,-1.338601,-0.164033,4
5.980401,6.292343,5.670929,0.621414,1.518505,1.210999,4
2.653667,2.841568,2.381516,0.460052,-0.818385,-0.278447,4
2.587837,2.785873,2.381516,0.404358,-1.24472,-0.183832,4
11.732277,12.067032,11.435318,0.631714,-1.556044,-0.053855,4
2.174459,2.323914,1.948547,0.375366,1.386491,0.078318,4
1.392872,1.555252,1.066208,0.489044,1.875532,0.913637,4
1.391499,1.555252,1.066208,0.489044,2.173867,0.985445,4
0.664902,0.910568,0.445175,0.465393,-1.054172,0.071531,4
1.392738,1.555252,1.066208,0.489044,1.908304,0.922412,4
6.173241,6.377029,5.910873,0.466156,-0.794316,0.335076,4
7.890049,8.276749,7.518387,0.758362,-0.663831,0.709892,4
7.831926,8.135605,7.518387,0.617218,-0.195004,0.862324,4
2.091586,2.314758,1.620483,0.694275,-1.100629,-0.282067,4
2.134811,2.314758,1.843643,0.471115,-0.258814,-0.94537,4
2.11978,2.314758,1.803589,0.511169,-0.959038,-0.483393,4
0.647584,0.891495,0.445175,0.44632,-1.134701,0.152314,4
2.640429,2.81601,2.381516,0.434494,-0.953514,-0.323811,4
11.726842,12.067032,11.435318,0.631714,-1.577351,0.032639,4
6.142251,6.377029,5.812454,0.564575,-0.77248,-0.441379,4
7.882277,8.398819,7.518387,0.880432,-0.656496,0.882556,4
6.119702,6.377029,5.812454,0.564575,-1.315961,-0.183673,4
11.779352,12.117386,11.392212,0.725174,-1.297285,-0.015308,4
5.974249,6.116104,5.670929,0.445175,-1.001349,0.501124,4
11.686032,12.051773,11.392212,0.659561,-0.964931,0.608215,4
7.877754,8.398819,7.518387,0.880432,-0.615977,0.936111,4
11.670447,12.051773,11.392212,0.659561,-0.518238,0.679272,4
6.146127,6.377029,5.812454,0.564575,-0.588952,-0.486599,4
7.892493,8.276749,7.518387,0.758362,-0.724132,0.681877,4
11.712373,12.067032,11.435318,0.631714,-1.512042,0.261761,4
6.115122,6.377029,5.812454,0.564575,-1.379036,-0.121743,4
11.772068,12.067032,11.447906,0.619125,-1.051222,-0.595073,4
2.585063,2.785873,2.381516,0.404358,-1.257761,-0.143557,4
2.693467,2.967834,2.410507,0.557327,2.772339,1.408121,4
1.384412,1.535416,1.066208,0.469208,4.463336,1.332088,4
6.16961,6.377029,5.910873,0.466156,-0.003004,-0.135004,4
11.68371,12.051773,11.392212,0.659561,-0.895061,0.630413,4
2.106512,2.314758,1.803589,0.511169,-1.059126,-0.374902,4
0.695797,0.963974,0.452805,0.511169,-1.046665,0.097795,4
6.181344,6.377029,5.910873,0.466156,-0.885981,0.384996,4
2.624214,2.80838,2.381516,0.426865,-1.012876,-0.328468,4
1.374926,1.577377,1.127625,0.449753,4.007466,1.440728,4
1.378048,1.577377,1.127625,0.449753,4.078611,1.414748,4
7.915087,8.278275,7.518387,0.759888,-1.068134,0.487039,4
2.176501,2.323914,1.947403,0.376511,1.855582,0.438173,4
1.387156,1.555252,1.066208,0.489044,3.919616,1.192288,4
2.682491,2.96402,2.410507,0.553513,0.68168,0.441558,4
2.674894,2.848816,2.410507,0.438309,-0.71892,-0.096484,4
6.102264,6.377029,5.812454,0.564575,-1.482016,0.038943,4
0.653979,0.963974,0.445175,0.518799,-0.570834,0.774614,4
2.725718,2.979279,2.410507,0.568771,-0.131431,1.055179,4
1.376696,1.577377,1.127625,0.449753,3.82421,1.418453,4
1.382065,1.51825,1.066208,0.452042,4.611511,1.351116,4
11.806376,12.067032,11.458588,0.608444,0.327176,-0.969868,4
6.181123,6.377029,5.910873,0.466156,-0.892991,0.387634,4
2.811182,3.018188,2.410507,0.607681,-1.771919,-0.159714,4
1.376174,1.577377,1.127625,0.449753,3.902311,1.438453,4
2.636471,2.81601,2.381516,0.434494,-0.970637,-0.328892,4
7.880572,8.398819,7.518387,0.880432,-0.659613,0.893839,4
1.375587,1.577377,1.127625,0.449753,4.103693,1.474783,4
5.997774,6.292343,5.670929,0.621414,-0.503423,0.930018,4
1.378647,1.577377,1.127625,0.449753,4.056361,1.411563,4
11.781954,12.067032,11.447906,0.619125,-0.736334,-0.726989,4
0.659064,0.963974,0.445175,0.518799,-0.923493,0.650293,4
0.640187,0.943756,0.445175,0.498581,0.209185,0.797857,4
5.977007,6.203842,5.670929,0.532913,0.525965,0.863987,4
1.38303,1.528168,1.066208,0.46196,4.584544,1.339837,4
2.774579,3.000259,2.410507,0.589752,-1.591225,0.29702,4
2.118406,2.314758,1.803589,0.511169,-0.993948,-0.463881,4
2.757285,3.000259,2.410507,0.589752,-1.314143,0.527793,4
11.793541,12.067032,11.447906,0.619125,-0.245985,-0.879239,4
7.875094,8.398819,7.565689,0.83313,-0.720504,0.779836,4
2.762177,3.000259,2.410507,0.589752,-1.410051,0.458553,4
5.98794,6.292343,5.670929,0.621414,0.282119,1.136766,4
2.152266,2.314758,1.871109,0.443649,0.769818,-1.237584,4
0.674959,0.963974,0.445175,0.518799,-1.305514,0.281049,4
2.099947,2.314758,1.620483,0.694275,-1.07832,-0.332644,4
8.000243,8.394241,7.531738,0.862503,-1.44624,0.161878,4
11.798233,12.067032,11.449432,0.617599,-0.026877,-0.930558,4
0.680296,0.963974,0.452805,0.511169,-1.270424,0.199473,4
0.711847,0.963974,0.452805,0.511169,-0.581341,0.100804,4
5.999846,6.292343,5.670929,0.621414,-0.492166,0.931786,4
0.659332,0.963974,0.445175,0.518799,-0.940576,0.64414,4
11.756381,12.067032,11.435318,0.631714,-1.365798,-0.379961,4
2.177207,2.323914,1.947403,0.376511,1.332302,0.306509,4
2.695173,2.967834,2.410507,0.557327,2.602278,1.425771,4
0.686473,0.963974,0.452805,0.511169,-1.175339,0.095744,4
0.640008,0.891495,0.445175,0.44632,-1.116069,0.219332,4
7.804607,8.084488,7.518387,0.566101,-0.538328,0.747232,4
6.075459,6.377029,5.670929,0.7061,-1.350785,0.390515,4
11.716821,12.099838,11.392212,0.707626,-1.229176,0.367812,4
2.126668,2.314758,1.843643,0.471115,-0.760963,-0.647385,4
6.180562,6.377029,5.910873,0.466156,-0.906122,0.394435,4
7.832809,8.398819,7.518387,0.880432,3.301074,2.030185,4
6.153951,6.377029,5.901718,0.475311,-0.138865,-0.527238,4
6.176219,6.377029,5.910873,0.466156,-0.887501,0.519657,4
2.6648,2.841568,2.410507,0.431061,-0.764174,-0.217213,4
5.993662,6.292343,5.670929,0.621414,-0.518273,0.930702,4
2.116471,2.314758,1.803589,0.511169,-1.043232,-0.428446,4
6.133727,6.377029,5.812454,0.564575,-1.021943,-0.359228,4
1.385054,1.555252,1.066208,0.489044,4.895749,1.34206,4
11.677582,12.030411,11.392212,0.638199,-0.935459,0.555841,4
2.818843,3.018188,2.410507,0.607681,-1.71313,-0.27396,4
2.630704,2.80838,2.381516,0.426865,-0.9891,-0.332307,4
11.72135,12.099838,11.392212,0.707626,-1.251941,0.341344,4
5.980269,6.292343,5.670929,0.621414,1.560017,1.215459,4
0.677836,0.963974,0.445175,0.518799,-1.291239,0.240231,4
7.816339,8.244324,7.518387,0.725937,3.775722,1.938142,4
1.38921,1.555252,1.066208,0.489044,2.909086,1.110866,4
1.383816,1.535416,1.066208,0.469208,4.4069,1.351893,4
6.147749,6.377029,5.901718,0.475311,-0.505509,-0.500953,4
11.722907,12.099838,11.392212,0.707626,-1.258232,0.333178,4
7.807386,8.197403,7.518387,0.679016,2.423371,1.383327,4
11.782716,12.117386,11.392212,0.725174,-1.27257,-0.023633,4
1.381747,1.577377,1.066208,0.511169,4.800559,1.381166,4
1.381964,1.577377,1.066208,0.511169,4.685462,1.355522,4
7.83302,8.160019,7.518387,0.641632,-0.189024,0.864557,4
2.608383,2.79541,2.381516,0.413895,-1.129303,-0.284103,4
0.687682,0.963974,0.452805,0.511169,-1.150975,0.082342,4
7.856948,8.398819,7.518387,0.880432,0.377697,1.371091,4
7.875556,8.398819,7.565689,0.83313,-0.716882,0.786032,4
7.883316,8.398819,7.518387,0.880432,-0.645118,0.889052,4
0.689339,0.963974,0.452805,0.511169,-1.116803,0.069574,4
2.648087,2.818298,2.381516,0.436783,-0.884842,-0.317122,4
11.787077,12.117386,11.392212,0.725174,-1.240346,-0.038034,4
0.714259,0.963974,0.452805,0.511169,-0.49428,0.143335,4
1.378071,1.577377,1.127625,0.449753,4.077591,1.413926,4
7.882149,8.398819,7.518387,0.880432,-0.657442,0.882821,4
2.086191,2.314758,1.620483,0.694275,-1.107741,-0.252352,4
2.177326,2.305984,1.947403,0.358582,1.230354,0.379413,4
2.689943,2.96402,2.410507,0.553513,2.969748,1.307781,4
7.808399,8.084488,7.518387,0.566101,-0.480103,0.77986,4
2.142432,2.314758,1.843643,0.471115,0.222501,-1.127692,4
1.376325,1.577377,1.127625,0.449753,3.852129,1.428981,4
2.758104,3.000259,2.410507,0.589752,-1.331038,0.516217,4
6.126684,6.377029,5.812454,0.564575,-1.197753,-0.27123,4
11.784435,12.067032,11.447906,0.619125,-0.634892,-0.762486,4
6.182391,6.377029,5.910873,0.466156,-0.847159,0.370074,4
0.645207,0.891495,0.445175,0.44632,-1.130029,0.173132,4
2.125642,2.314758,1.843643,0.471115,-0.797188,-0.622123,4
6.164776,6.377029,5.910873,0.466156,0.160032,-0.316979,4
1.381087,1.577377,1.066208,0.511169,4.91336,1.346778,4
2.655834,2.841568,2.381516,0.460052,-0.805818,-0.267422,4
6.182258,6.377029,5.910873,0.466156,-0.851518,0.373595,4
5.979251,6.292343,5.670929,0.621414,1.699587,1.190174,4
2.163974,2.314758,1.871109,0.443649,1.164146,-1.225191,4
11.750043,12.067032,11.435318,0.631714,-1.436003,-0.297212,4
11.741602,12.067032,11.435318,0.631714,-1.488968,-0.194165,4
6.153421,6.377029,5.901718,0.475311,-0.159577,-0.53322,4
1.374614,1.577377,1.127625,0.449753,3.880258,1.405748,4
1.390837,1.555252,1.066208,0.489044,2.375005,1.025519,4
0.660515,0.963974,0.445175,0.518799,-1.01155,0.611381,4
11.769286,12.067032,11.447906,0.619125,-1.123864,-0.557278,4
7.883341,8.398819,7.518387,0.880432,-0.644833,0.889447,4
6.158962,6.377029,5.910873,0.466156,0.033783,-0.434114,4
6.125956,6.377029,5.812454,0.564575,-1.213014,-0.26191,4
1.378205,1.577377,1.127625,0.449753,4.095225,1.418089,4
2.796995,3.003693,2.410507,0.593185,-1.778311,0.032898,4
7.882317,8.398819,7.518387,0.880432,-0.656151,0.882684,4
7.974097,8.394241,7.523346,0.870895,-1.283381,0.286627,4
0.665295,0.963974,0.445175,0.518799,-1.221441,0.475952,4
1.380105,1.577377,1.066208,0.511169,4.74871,1.323292,4
2.177088,2.323914,1.947403,0.376511,1.386359,0.300244,4
11.799154,12.067032,11.449432,0.617599,0.017385,-0.939078,4
7.828738,8.130264,7.518387,0.611877,-0.189169,0.861963,4
2.176832,2.314758,1.947403,0.367355,1.214083,0.175274,4
2.175586,2.323914,1.947403,0.376511,2.211849,0.316757,4
7.995465,8.394241,7.531738,0.862503,-1.421897,0.187437,4
2.169701,2.314758,1.871109,0.443649,1.606886,-1.200003,4
2.793525,3.003693,2.410507,0.593185,-1.747609,0.06312,4
5.973454,6.116104,5.670929,0.445175,-1.030796,0.507691,4
11.65664,11.949158,11.392212,0.556946,-1.170983,0.272092,4
2.790933,3.003693,2.410507,0.593185,-1.727021,0.087608,4
2.17464,2.323914,1.948547,0.375366,1.411478,0.093799,4
1.382788,1.528168,1.066208,0.46196,4.564675,1.338394,4
2.17509,2.323914,1.948547,0.375366,1.383617,0.186628,4
1.374975,1.577377,1.127625,0.449753,4.026717,1.446886,4
11.668435,12.051773,11.392212,0.659561,-0.480712,0.670176,4
2.713152,2.979279,2.410507,0.568771,0.792142,1.27939,4
2.611486,2.795792,2.381516,0.414276,-1.099937,-0.294514,4
1.378106,1.577377,1.127625,0.449753,4.089611,1.416506,4
0.659957,0.963974,0.445175,0.518799,-0.979432,0.627092,4
5.973907,6.116104,5.670929,0.445175,-1.013931,0.503566,4
7.869827,8.398819,7.406998,0.991821,-0.764818,0.72039,4
0.709615,0.963974,0.452805,0.511169,-0.676715,0.089798,4
11.686828,12.051773,11.392212,0.659561,-0.987322,0.600725,4
7.960852,8.394241,7.523346,0.870895,-1.194061,0.352937,4
2.175882,2.323914,1.947403,0.376511,1.934412,0.30202,4
0.662021,0.963974,0.445175,0.518799,-1.087871,0.567407,4
1.382284,1.51825,1.066208,0.452042,4.586282,1.349467,4
6.004328,6.292343,5.670929,0.621414,-0.491573,0.925875,4
5.982374,6.292343,5.670929,0.621414,1.123157,1.20279,4
2.824264,3.019333,2.410507,0.608826,-1.650415,-0.353624,4
2.610252,2.795792,2.381516,0.414276,-1.110926,-0.28999,4
0.659032,0.963974,0.445175,0.518799,-0.921641,0.650855,4
1.384746,1.555252,1.066208,0.489044,4.791742,1.310699,4
0.705471,0.963974,0.452805,0.511169,-0.842741,0.115386,4
2.171788,2.323914,1.948547,0.375366,1.685689,-0.43082,4
6.036498,6.349182,5.670929,0.678253,-0.959436,0.686324,4
2.665866,2.841568,2.410507,0.431061,-0.75851,-0.206281,4
0.660244,0.963974,0.445175,0.518799,-0.996436,0.619149,4
2.750819,2.999115,2.410507,0.588608,-1.160797,0.624201,4
1.382013,1.577377,1.066208,0.511169,4.686839,1.356479,4
1.381819,1.577377,1.066208,0.511169,4.816236,1.383505,4
2.176571,2.323914,1.947403,0.376511,1.812552,0.436693,4
7.891256,8.276749,7.518387,0.758362,-0.694779,0.695471,4
1.389491,1.555252,1.066208,0.489044,2.819314,1.098472,4
0.684562,0.963974,0.452805,0.511169,-1.211565,0.122184,4
2.583216,2.770996,2.381516,0.389481,-1.253697,-0.127406,4
1.374455,1.577377,1.127625,0.449753,3.837928,1.387494,4
2.646541,2.818298,2.381516,0.436783,-0.908812,-0.311263,4
2.156466,2.314758,1.871109,0.443649,0.763482,-1.208077,4
7.864071,8.398819,7.518387,0.880432,-0.071143,1.207833,4
2.16951,2.323914,1.948547,0.375366,2.170834,-0.9441,4
0.680659,0.963974,0.452805,0.511169,-1.266681,0.192601,4
2.685313,2.96402,2.410507,0.553513,2.257433,0.920481,4
1.378343,1.577377,1.127625,0.449753,4.08001,1.417326,4
6.175758,6.377029,5.910873,0.466156,-0.898287,0.513248,4
0.658152,0.907135,0.445175,0.46196,-1.12838,0.080942,4
6.177016,6.377029,5.910873,0.466156,-0.87226,0.50458,4
7.883274,8.398819,7.555008,0.843811,-0.645665,0.888571,4
11.690063,12.08992,11.392212,0.697708,-0.977913,0.550281,4
2.803389,3.018188,2.410507,0.607681,-1.790861,-0.050092,4
2.176521,2.314758,1.947403,0.367355,1.315035,0.038555,4
0.675367,0.946808,0.445175,0.501633,-0.939474,0.076702,4
0.658787,0.963974,0.445175,0.518799,-0.905388,0.656643,4
0.718951,0.963974,0.520325,0.443649,-0.310886,0.273586,4
6.05154,6.366348,5.670929,0.695419,-1.095974,0.586815,4
11.692346,12.051773,11.392212,0.659561,-1.142075,0.539821,4
11.77278,12.117386,11.392212,0.725174,-1.348844,0.004958,4
7.883025,8.398819,7.555008,0.843811,-0.648463,0.8855,4
6.186613,6.377029,5.910873,0.466156,-0.77067,0.339769,4
7.88226,8.398819,7.518387,0.880432,-0.656755,0.882266,4
1.377711,1.577377,1.127625,0.449753,4.033465,1.409959,4
7.876428,8.398819,7.565689,0.83313,-0.710235,0.799214,4
2.176648,2.323914,1.947403,0.376511,1.785231,0.428995,4
2.679459,2.904129,2.410507,0.493622,-0.65008,0.027025,4
6.150633,6.377029,5.901718,0.475311,-0.333988,-0.524758,4
2.67379,2.848816,2.410507,0.438309,-0.728465,-0.118892,4
2.68076,2.904129,2.410507,0.493622,-0.548855,0.100901,4
2.767161,3.000259,2.410507,0.589752,-1.492173,0.393715,4
2.795295,3.003693,2.410507,0.593185,-1.765875,0.049597,4
2.590142,2.785873,2.381516,0.404358,-1.242522,-0.208648,4
1.386091,1.555252,1.066208,0.489044,4.640367,1.237004,4
2.681557,2.96402,2.410507,0.553513,-0.13567,0.226768,4
11.657413,11.949158,11.392212,0.556946,-1.090898,0.313776,4
2.16832,2.314758,1.871109,0.443649,1.337898,-1.213867,4
5.97874,6.292343,5.670929,0.621414,1.773065,1.172828,4
6.173306,6.377029,5.910873,0.466156,-0.574983,0.217024,4
0.649417,0.891495,0.445175,0.44632,-1.136055,0.137505,4
5.97988,6.292343,5.670929,0.621414,1.670201,1.222241,4
6.11743,6.377029,5.812454,0.564575,-1.349478,-0.153528,4
5.973095,6.116104,5.670929,0.445175,-1.028652,0.494335,4
0.704539,0.963974,0.452805,0.511169,-0.878258,0.1213,4
2.656373,2.841568,2.381516,0.460052,-0.800971,-0.264291,4
0.665896,0.963974,0.445175,0.518799,-1.239129,0.459435,4
11.6994,12.051773,11.392212,0.659561,-1.320293,0.439674,4
11.724466,12.099838,11.392212,0.707626,-1.264951,0.32477,4
5.990864,6.292343,5.670929,0.621414,-0.186481,1.021688,4
11.691595,12.051773,11.392212,0.659561,-1.120447,0.549345,4
7.88352,8.398819,7.518387,0.880432,-0.642791,0.891912,4
11.656756,11.949158,11.392212,0.556946,-1.165246,0.276514,4
2.175227,2.323914,1.947403,0.376511,2.38337,0.329655,4
6.175472,6.377029,5.910873,0.466156,-0.907312,0.510786,4
11.664913,12.051773,11.392212,0.659561,-0.55645,0.604211,4
2.176373,2.318192,1.947403,0.370789,1.592405,0.444345,4
2.746027,2.999115,2.410507,0.588608,-1.024871,0.700401,4
7.900251,8.276749,7.518387,0.758362,-0.87482,0.607135,4
2.564963,2.767944,2.249527,0.518417,-1.140819,-0.006479,4
11.685252,12.051773,11.392212,0.659561,-0.942239,0.615539,4
1.382096,1.51825,1.066208,0.452042,4.605113,1.350842,4
6.055528,6.366348,5.670929,0.695419,-1.127335,0.563126,4
2.176806,2.323914,1.947403,0.376511,1.649526,0.33423,4
6.074262,6.377029,5.670929,0.7061,-1.337081,0.402067,4
11.677192,12.051773,11.392212,0.659561,-0.698459,0.673119,4
1.381428,1.577377,1.066208,0.511169,4.766267,1.380095,4
2.572276,2.767944,2.371979,0.395966,-1.198369,-0.051427,4
